C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_DAILY,AEMO,PUBLIC,2024/06/16,04:40:00,0000000423192637,,0000000423192635
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/15 11:00:00",5130,0,0,"2024/06/15 11:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/15 11:30:00",4958,0,0,"2024/06/15 11:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/15 12:00:00",4846,0,0,"2024/06/15 12:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/15 12:30:00",4676,0,0,"2024/06/15 12:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/15 13:00:00",4655,0,0,"2024/06/15 13:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/15 13:30:00",4644,0,0,"2024/06/15 13:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/15 14:00:00",4702,0,0,"2024/06/15 14:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/15 14:30:00",4767,0,0,"2024/06/15 14:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/15 15:00:00",4963,0,0,"2024/06/15 15:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/15 15:30:00",5185,0,0,"2024/06/15 15:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/15 16:00:00",5475,0,0,"2024/06/15 16:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/15 16:30:00",5821,0,0,"2024/06/15 16:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/15 17:00:00",6245,0,0,"2024/06/15 17:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/15 17:30:00",6678,0,0,"2024/06/15 17:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/15 18:00:00",6999,0,0,"2024/06/15 18:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/15 18:30:00",7026,0,0,"2024/06/15 18:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/15 19:00:00",6936,0,0,"2024/06/15 19:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/15 19:30:00",6859,0,0,"2024/06/15 19:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/15 20:00:00",6746,0,0,"2024/06/15 20:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/15 20:30:00",6618,0,0,"2024/06/15 20:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/15 21:00:00",6511,0,0,"2024/06/15 21:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/15 21:30:00",6417,0,0,"2024/06/15 21:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/15 22:00:00",6254,0,0,"2024/06/15 22:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/15 22:30:00",6018,0,0,"2024/06/15 22:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/15 23:00:00",5847,0,0,"2024/06/15 23:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/15 23:30:00",5851,0,0,"2024/06/15 23:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/16 00:00:00",5731,0,0,"2024/06/16 00:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/16 00:30:00",5536,0,0,"2024/06/16 00:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/16 01:00:00",5340,0,0,"2024/06/16 01:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/16 01:30:00",5191,0,0,"2024/06/16 01:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/16 02:00:00",4954,0,0,"2024/06/16 02:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/16 02:30:00",4887,0,0,"2024/06/16 02:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/16 03:00:00",4763,0,0,"2024/06/16 03:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/16 03:30:00",4717,0,0,"2024/06/16 03:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/16 04:00:00",4706,0,0,"2024/06/16 04:00:02"
C,"END OF REPORT",243
