C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_DAILY,AEMO,PUBLIC,2024/07/01,04:40:00,0000000424792151,,0000000424792149
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/30 11:00:00",5337,0,0,"2024/06/30 11:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/30 11:30:00",5240,0,0,"2024/06/30 11:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/30 12:00:00",4895,0,0,"2024/06/30 12:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/30 12:30:00",4817,0,0,"2024/06/30 12:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/30 13:00:00",4974,0,0,"2024/06/30 13:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/30 13:30:00",5054,0,0,"2024/06/30 13:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/30 14:00:00",4995,0,0,"2024/06/30 14:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/30 14:30:00",5049,0,0,"2024/06/30 14:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/30 15:00:00",5248,0,0,"2024/06/30 15:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/30 15:30:00",5634,0,0,"2024/06/30 15:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/30 16:00:00",5864,0,0,"2024/06/30 16:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/30 16:30:00",6127,0,0,"2024/06/30 16:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/30 17:00:00",6494,0,0,"2024/06/30 17:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/30 17:30:00",6917,0,0,"2024/06/30 17:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/30 18:00:00",7228,0,0,"2024/06/30 18:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/30 18:30:00",7298,0,0,"2024/06/30 18:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/30 19:00:00",7219,0,0,"2024/06/30 19:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/30 19:30:00",7158,0,0,"2024/06/30 19:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/30 20:00:00",6996,0,0,"2024/06/30 20:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/30 20:30:00",6877,0,0,"2024/06/30 20:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/30 21:00:00",6718,0,0,"2024/06/30 21:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/30 21:30:00",6485,0,0,"2024/06/30 21:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/30 22:00:00",6283,0,0,"2024/06/30 22:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/30 22:30:00",5971,0,0,"2024/06/30 22:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/30 23:00:00",5775,0,0,"2024/06/30 23:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/30 23:30:00",5721,0,0,"2024/06/30 23:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/07/01 00:00:00",5614,0,0,"2024/07/01 00:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/07/01 00:30:00",5445,0,0,"2024/07/01 00:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/07/01 01:00:00",5283,0,0,"2024/07/01 01:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/07/01 01:30:00",5131,0,0,"2024/07/01 01:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/07/01 02:00:00",4981,0,0,"2024/07/01 02:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/07/01 02:30:00",4858,0,0,"2024/07/01 02:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/07/01 03:00:00",4794,0,0,"2024/07/01 03:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/07/01 03:30:00",4748,0,0,"2024/07/01 03:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/07/01 04:00:00",4725,0,0,"2024/07/01 04:00:02"
C,"END OF REPORT",243
