C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_DAILY,AEMO,PUBLIC,2024/06/04,04:40:00,0000000421852402,,0000000421852400
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/03 11:00:00",6235,0,0,"2024/06/03 11:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/03 11:30:00",6163,0,0,"2024/06/03 11:30:03"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/03 12:00:00",6061,0,0,"2024/06/03 12:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/03 12:30:00",5993,0,0,"2024/06/03 12:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/03 13:00:00",5943,0,0,"2024/06/03 13:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/03 13:30:00",5829,0,0,"2024/06/03 13:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/03 14:00:00",5813,0,0,"2024/06/03 14:00:03"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/03 14:30:00",5806,0,0,"2024/06/03 14:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/03 15:00:00",5870,0,0,"2024/06/03 15:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/03 15:30:00",6126,0,0,"2024/06/03 15:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/03 16:00:00",6481,0,0,"2024/06/03 16:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/03 16:30:00",6746,0,0,"2024/06/03 16:30:03"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/03 17:00:00",7078,0,0,"2024/06/03 17:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/03 17:30:00",7450,0,0,"2024/06/03 17:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/03 18:00:00",7698,0,0,"2024/06/03 18:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/03 18:30:00",7646,0,0,"2024/06/03 18:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/03 19:00:00",7486,0,0,"2024/06/03 19:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/03 19:30:00",7324,0,0,"2024/06/03 19:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/03 20:00:00",7151,0,0,"2024/06/03 20:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/03 20:30:00",6944,0,0,"2024/06/03 20:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/03 21:00:00",6743,0,0,"2024/06/03 21:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/03 21:30:00",6505,0,0,"2024/06/03 21:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/03 22:00:00",6206,0,0,"2024/06/03 22:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/03 22:30:00",5907,0,0,"2024/06/03 22:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/03 23:00:00",5680,0,0,"2024/06/03 23:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/03 23:30:00",5622,0,0,"2024/06/03 23:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/04 00:00:00",5535,0,0,"2024/06/04 00:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/04 00:30:00",5358,0,0,"2024/06/04 00:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/04 01:00:00",5139,0,0,"2024/06/04 01:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/04 01:30:00",5029,0,0,"2024/06/04 01:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/04 02:00:00",4865,0,0,"2024/06/04 02:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/04 02:30:00",4742,0,0,"2024/06/04 02:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/04 03:00:00",4699,0,0,"2024/06/04 03:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/04 03:30:00",4637,0,0,"2024/06/04 03:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/04 04:00:00",4624,0,0,"2024/06/04 04:00:01"
C,"END OF REPORT",243
