C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_DAILY,AEMO,PUBLIC,2024/06/13,04:40:00,0000000422858176,,0000000422858174
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/12 11:00:00",5858,0,0,"2024/06/12 11:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/12 11:30:00",5679,0,0,"2024/06/12 11:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/12 12:00:00",5627,0,0,"2024/06/12 12:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/12 12:30:00",5585,0,0,"2024/06/12 12:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/12 13:00:00",5627,0,0,"2024/06/12 13:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/12 13:30:00",5806,0,0,"2024/06/12 13:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/12 14:00:00",5893,0,0,"2024/06/12 14:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/12 14:30:00",6076,0,0,"2024/06/12 14:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/12 15:00:00",6246,0,0,"2024/06/12 15:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/12 15:30:00",6403,0,0,"2024/06/12 15:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/12 16:00:00",6617,0,0,"2024/06/12 16:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/12 16:30:00",6893,0,0,"2024/06/12 16:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/12 17:00:00",7218,0,0,"2024/06/12 17:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/12 17:30:00",7593,0,0,"2024/06/12 17:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/12 18:00:00",7864,0,0,"2024/06/12 18:00:03"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/12 18:30:00",7851,0,0,"2024/06/12 18:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/12 19:00:00",7726,0,0,"2024/06/12 19:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/12 19:30:00",7544,0,0,"2024/06/12 19:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/12 20:00:00",7376,0,0,"2024/06/12 20:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/12 20:30:00",7171,0,0,"2024/06/12 20:30:03"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/12 21:00:00",6957,0,0,"2024/06/12 21:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/12 21:30:00",6699,0,0,"2024/06/12 21:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/12 22:00:00",6424,0,0,"2024/06/12 22:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/12 22:30:00",6100,0,0,"2024/06/12 22:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/12 23:00:00",5851,0,0,"2024/06/12 23:00:03"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/12 23:30:00",5805,0,0,"2024/06/12 23:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/13 00:00:00",5673,0,0,"2024/06/13 00:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/13 00:30:00",5496,0,0,"2024/06/13 00:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/13 01:00:00",5310,0,0,"2024/06/13 01:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/13 01:30:00",5159,0,0,"2024/06/13 01:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/13 02:00:00",4992,0,0,"2024/06/13 02:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/13 02:30:00",4871,0,0,"2024/06/13 02:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/13 03:00:00",4778,0,0,"2024/06/13 03:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/13 03:30:00",4743,0,0,"2024/06/13 03:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/13 04:00:00",4700,0,0,"2024/06/13 04:00:02"
C,"END OF REPORT",243
