C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_DAILY,AEMO,PUBLIC,2024/06/02,04:40:00,0000000421638331,,0000000421638329
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/01 11:00:00",4753,0,0,"2024/06/01 11:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/01 11:30:00",4598,0,0,"2024/06/01 11:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/01 12:00:00",4448,0,0,"2024/06/01 12:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/01 12:30:00",4405,0,0,"2024/06/01 12:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/01 13:00:00",4435,0,0,"2024/06/01 13:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/01 13:30:00",4482,0,0,"2024/06/01 13:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/01 14:00:00",4602,0,0,"2024/06/01 14:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/01 14:30:00",4694,0,0,"2024/06/01 14:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/01 15:00:00",4817,0,0,"2024/06/01 15:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/01 15:30:00",5029,0,0,"2024/06/01 15:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/01 16:00:00",5279,0,0,"2024/06/01 16:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/01 16:30:00",5582,0,0,"2024/06/01 16:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/01 17:00:00",5958,0,0,"2024/06/01 17:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/01 17:30:00",6294,0,0,"2024/06/01 17:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/01 18:00:00",6583,0,0,"2024/06/01 18:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/01 18:30:00",6633,0,0,"2024/06/01 18:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/01 19:00:00",6587,0,0,"2024/06/01 19:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/01 19:30:00",6470,0,0,"2024/06/01 19:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/01 20:00:00",6343,0,0,"2024/06/01 20:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/01 20:30:00",6219,0,0,"2024/06/01 20:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/01 21:00:00",6133,0,0,"2024/06/01 21:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/01 21:30:00",6002,0,0,"2024/06/01 21:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/01 22:00:00",5846,0,0,"2024/06/01 22:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/01 22:30:00",5710,0,0,"2024/06/01 22:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/01 23:00:00",5537,0,0,"2024/06/01 23:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/01 23:30:00",5537,0,0,"2024/06/01 23:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/02 00:00:00",5407,0,0,"2024/06/02 00:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/02 00:30:00",5254,0,0,"2024/06/02 00:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/02 01:00:00",5096,0,0,"2024/06/02 01:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/02 01:30:00",4935,0,0,"2024/06/02 01:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/02 02:00:00",4764,0,0,"2024/06/02 02:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/02 02:30:00",4656,0,0,"2024/06/02 02:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/02 03:00:00",4526,0,0,"2024/06/02 03:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/02 03:30:00",4529,0,0,"2024/06/02 03:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/02 04:00:00",4457,0,0,"2024/06/02 04:00:01"
C,"END OF REPORT",243
